Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/create_order,5014,0,4800.0,4440.494326809967,145.86038698325865,6400.30619801837,70.0,40.71134694143955,0.0,4800,5000,5100,5100,5300,5500,5800,5900,6300,6400,6400
,Aggregated,5014,0,4800.0,4440.494326809967,145.86038698325865,6400.30619801837,70.0,40.71134694143955,0.0,4800,5000,5100,5100,5300,5500,5800,5900,6300,6400,6400
