Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1744117463,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1744117464,10,POST,/create_order,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,33,0,230.0,262.70869372775917,145.86038698325865,445.04929101094604,70.0
1744117464,10,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,33,0,230.0,262.70869372775917,145.86038698325865,445.04929101094604,70.0
1744117465,20,POST,/create_order,0.000000,0.000000,270,410,490,580,830,860,860,880,880,880,880,77,0,270.0,355.49242562401207,145.86038698325865,878.7488270027097,70.0
1744117465,20,,Aggregated,0.000000,0.000000,270,410,490,580,830,860,860,880,880,880,880,77,0,270.0,355.49242562401207,145.86038698325865,878.7488270027097,70.0
1744117466,30,POST,/create_order,20.000000,0.000000,440,500,530,580,840,860,910,960,960,960,960,106,0,370.0,408.55547762420997,145.86038698325865,961.4833429805003,70.0
1744117466,30,,Aggregated,20.000000,0.000000,440,500,530,580,840,860,910,960,960,960,960,106,0,370.0,408.55547762420997,145.86038698325865,961.4833429805003,70.0
1744117467,40,POST,/create_order,26.500000,0.000000,530,730,750,760,840,880,1000,1100,1100,1100,1100,147,0,490.0,506.40970525283484,145.86038698325865,1101.607218006393,70.0
1744117467,40,,Aggregated,26.500000,0.000000,530,730,750,760,840,880,1000,1100,1100,1100,1100,147,0,490.0,506.40970525283484,145.86038698325865,1101.607218006393,70.0
1744117468,50,POST,/create_order,33.000000,0.000000,730,780,850,880,960,1100,1200,1200,1200,1200,1200,186,0,610.0,600.5442501778053,145.86038698325865,1245.9838440117892,70.0
1744117468,50,,Aggregated,33.000000,0.000000,730,780,850,880,960,1100,1200,1200,1200,1200,1200,186,0,610.0,600.5442501778053,145.86038698325865,1245.9838440117892,70.0
1744117469,60,POST,/create_order,34.250000,0.000000,770,910,1000,1100,1200,1400,1700,1700,1700,1700,1700,234,0,750.0,732.5503394577571,145.86038698325865,1732.468885020353,70.0
1744117469,60,,Aggregated,34.250000,0.000000,770,910,1000,1100,1200,1400,1700,1700,1700,1700,1700,234,0,750.0,732.5503394577571,145.86038698325865,1732.468885020353,70.0
1744117470,70,POST,/create_order,36.200000,0.000000,860,1000,1100,1200,1400,1700,1900,2000,2000,2000,2000,272,0,810.0,823.2093605999098,145.86038698325865,1981.3539720198605,70.0
1744117470,70,,Aggregated,36.200000,0.000000,860,1000,1100,1200,1400,1700,1900,2000,2000,2000,2000,272,0,810.0,823.2093605999098,145.86038698325865,1981.3539720198605,70.0
1744117471,80,POST,/create_order,34.833333,0.000000,910,1100,1300,1400,1500,1700,1900,2000,2000,2000,2000,309,0,890.0,898.0795648809851,145.86038698325865,1981.3539720198605,70.0
1744117471,80,,Aggregated,34.833333,0.000000,910,1100,1300,1400,1500,1700,1900,2000,2000,2000,2000,309,0,890.0,898.0795648809851,145.86038698325865,1981.3539720198605,70.0
1744117472,90,POST,/create_order,36.857143,0.000000,1100,1300,1500,1500,1700,1800,2400,2400,2500,2500,2500,362,0,1000.0,1019.364320104961,145.86038698325865,2459.678751998581,70.0
1744117472,90,,Aggregated,36.857143,0.000000,1100,1300,1500,1500,1700,1800,2400,2400,2500,2500,2500,362,0,1000.0,1019.364320104961,145.86038698325865,2459.678751998581,70.0
1744117473,100,POST,/create_order,37.875000,0.000000,1100,1400,1600,1600,1700,2300,2600,2700,2700,2700,2700,397,0,1100.0,1105.0808836975175,145.86038698325865,2718.411805020878,70.0
1744117473,100,,Aggregated,37.875000,0.000000,1100,1400,1600,1600,1700,2300,2600,2700,2700,2700,2700,397,0,1100.0,1105.0808836975175,145.86038698325865,2718.411805020878,70.0
1744117474,110,POST,/create_order,38.333333,0.000000,1400,1600,1700,1800,2100,2500,2900,2900,2900,2900,2900,454,0,1200.0,1237.0738880263282,145.86038698325865,2945.334468007786,70.0
1744117474,110,,Aggregated,38.333333,0.000000,1400,1600,1700,1800,2100,2500,2900,2900,2900,2900,2900,454,0,1200.0,1237.0738880263282,145.86038698325865,2945.334468007786,70.0
1744117475,120,POST,/create_order,37.500000,0.000000,1500,1700,1900,2000,2300,2700,2900,2900,2900,2900,2900,500,0,1300.0,1320.8160638581612,145.86038698325865,2945.334468007786,70.0
