Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/create_order,5056,0,4800.0,4435.575708441318,147.17338600894436,6453.567776014097,70.0,40.69160345754195,0.0,4800,5000,5100,5100,5300,5600,5800,6000,6300,6500,6500
,Aggregated,5056,0,4800.0,4435.575708441318,147.17338600894436,6453.567776014097,70.0,40.69160345754195,0.0,4800,5000,5100,5100,5300,5600,5800,6000,6300,6500,6500
