Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/create_order,5043,0,4800.0,4416.5060583289405,143.22848702431656,7071.46751700202,70.0,40.94019138080859,0.0,4800,4900,5000,5100,5200,5400,5500,5700,5900,7100,7100
,Aggregated,5043,0,4800.0,4416.5060583289405,143.22848702431656,7071.46751700202,70.0,40.94019138080859,0.0,4800,4900,5000,5100,5200,5400,5500,5700,5900,7100,7100
