Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/create_order,5039,0,2300.0,2286.409869703289,147.78985199518502,3712.882867010194,70.0,41.66588611620463,0.0,2300,2500,2500,2600,2800,2900,3100,3200,3500,3700,3700
,Aggregated,5039,0,2300.0,2286.409869703289,147.78985199518502,3712.882867010194,70.0,41.66588611620463,0.0,2300,2500,2500,2600,2800,2900,3100,3200,3500,3700,3700
