Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/create_order,5213,0,9600.0,7997.704844994857,145.63280600123107,10862.593180005206,70.0,40.651476011376175,0.0,9600,10000,10000,10000,10000,10000,11000,11000,11000,11000,11000
,Aggregated,5213,0,9600.0,7997.704844994857,145.63280600123107,10862.593180005206,70.0,40.651476011376175,0.0,9600,10000,10000,10000,10000,10000,11000,11000,11000,11000,11000
