Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/create_order,5042,0,4800.0,4456.023676457774,143.08297698153183,7477.5018979853485,70.0,40.57940343327697,0.0,4800,5000,5100,5100,5300,5500,5800,5900,6200,7500,7500
,Aggregated,5042,0,4800.0,4456.023676457774,143.08297698153183,7477.5018979853485,70.0,40.57940343327697,0.0,4800,5000,5100,5100,5300,5500,5800,5900,6200,7500,7500
