Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/create_order,4837,0,2500.0,2391.169809206323,145.3107160050422,3956.21797099011,70.0,40.65732314000456,0.0,2500,2600,2600,2700,2900,3100,3300,3500,3800,4000,4000
,Aggregated,4837,0,2500.0,2391.169809206323,145.3107160050422,3956.21797099011,70.0,40.65732314000456,0.0,2500,2600,2600,2700,2900,3100,3300,3500,3800,4000,4000
